time_step,building_id,charger_id,connected_ev,connected_ev_soc,action,constraint_violations
4970,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4971,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4971,2,charger_10_1,EV_3,28.96274312509629,0.05532,[]
4971,3,charger_12_1,EV_4,16.729742409337867,0.05532,[]
4971,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4972,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4972,2,charger_10_1,EV_3,29.143271063821288,0.05532,[]
4972,3,charger_12_1,EV_4,16.98366835235742,0.05532,[]
4972,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4973,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4973,2,charger_10_1,EV_3,29.322715834913936,0.05532,[]
4973,3,charger_12_1,EV_4,17.236070739718855,0.05532,[]
4973,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4974,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4974,2,charger_10_1,EV_3,29.50108393738003,0.05532,[]
4974,3,charger_12_1,EV_4,17.48695871275612,0.05532,[]
4974,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4975,1,charger_1_1,,,-0.02,['Discharge During Idle']
4975,2,charger_10_1,EV_3,29.678381831231327,-0.02,['Charging Power Violation']
4975,3,charger_12_1,EV_4,17.736341357955162,-0.02,['Charging Power Violation']
4975,4,charger_15_1,,,-0.02,['Discharge During Idle']
4976,1,charger_1_1,,,-0.02,['Discharge During Idle']
4976,2,charger_10_1,,,-0.02,['Discharge During Idle']
4976,3,charger_12_1,EV_4,17.475594760261927,-0.02,['Charging Power Violation']
4976,4,charger_15_1,,,-0.02,['Discharge During Idle']
4977,1,charger_1_1,,,-0.02,['Discharge During Idle']
4977,2,charger_10_1,,,-0.02,['Discharge During Idle']
4977,3,charger_12_1,EV_4,17.21641264215485,-0.02,['Charging Power Violation']
4977,4,charger_15_1,,,-0.02,['Discharge During Idle']
4978,1,charger_1_1,,,-0.02,['Discharge During Idle']
4978,2,charger_10_1,,,-0.02,['Discharge During Idle']
4978,3,charger_12_1,EV_4,16.958785616756415,-0.02,['Charging Power Violation']
4978,4,charger_15_1,,,-0.02,['Discharge During Idle']
4979,1,charger_1_1,,,-0.02,['Discharge During Idle']
4979,2,charger_10_1,,,-0.02,['Discharge During Idle']
4979,3,charger_12_1,EV_4,16.702704353510374,-0.02,['Charging Power Violation']
4979,4,charger_15_1,,,-0.02,['Discharge During Idle']
4980,1,charger_1_1,,,-0.02,['Discharge During Idle']
4980,2,charger_10_1,,,-0.02,['Discharge During Idle']
4980,3,charger_12_1,,,-0.02,['Discharge During Idle']
4980,4,charger_15_1,,,-0.02,['Discharge During Idle']
4981,1,charger_1_1,,,-0.02,['Discharge During Idle']
4981,2,charger_10_1,,,-0.02,['Discharge During Idle']
4981,3,charger_12_1,,,-0.02,['Discharge During Idle']
4981,4,charger_15_1,,,-0.02,['Discharge During Idle']
4982,1,charger_1_1,,,-0.02,['Discharge During Idle']
4982,2,charger_10_1,,,-0.02,['Discharge During Idle']
4982,3,charger_12_1,,,-0.02,['Discharge During Idle']
4982,4,charger_15_1,,,-0.02,['Discharge During Idle']
4983,1,charger_1_1,,,-0.02,['Discharge During Idle']
4983,2,charger_10_1,,,-0.02,['Discharge During Idle']
4983,3,charger_12_1,EV_4,19.97008165132649,-0.02,['Charging Power Violation']
4983,4,charger_15_1,,,-0.02,['Discharge During Idle']
4984,1,charger_1_1,,,-0.0044,['Discharge During Idle']
4984,2,charger_10_1,,,-0.0044,['Discharge During Idle']
4984,3,charger_12_1,EV_4,18.52981749315113,-0.0044,['Charging Power Violation']
4984,4,charger_15_1,,,-0.0044,['Discharge During Idle']
4985,1,charger_1_1,,,-0.0044,['Discharge During Idle']
4985,2,charger_10_1,,,-0.0044,['Discharge During Idle']
4985,3,charger_12_1,EV_4,18.38468630729221,-0.0044,['Charging Power Violation']
4985,4,charger_15_1,,,-0.0044,['Discharge During Idle']
4986,1,charger_1_1,,,-0.0044,['Discharge During Idle']
4986,2,charger_10_1,EV_3,35.8843857008674,-0.0044,['Charging Power Violation']
4986,3,charger_12_1,EV_4,18.240425908548445,-0.0044,['Charging Power Violation']
4986,4,charger_15_1,,,-0.0044,['Discharge During Idle']
4987,1,charger_1_1,,,-0.024,['Discharge During Idle']
4987,2,charger_10_1,EV_3,38.519956997702394,-0.024,['Charging Power Violation']
4987,3,charger_12_1,EV_4,18.097031072197144,-0.024,['Charging Power Violation']
4987,4,charger_15_1,,,-0.024,['Discharge During Idle']
4988,1,charger_1_1,,,-0.024,['Discharge During Idle']
4988,2,charger_10_1,EV_3,38.10364299626158,-0.024,['Charging Power Violation']
4988,3,charger_12_1,EV_4,17.803254626309357,-0.024,['Charging Power Violation']
4988,4,charger_15_1,,,-0.024,['Discharge During Idle']
4989,1,charger_1_1,,,-0.024,['Discharge During Idle']
4989,2,charger_10_1,EV_3,37.6898268788294,-0.024,['Charging Power Violation']
4989,3,charger_12_1,EV_4,17.511240839096896,-0.024,['Charging Power Violation']
4989,4,charger_15_1,,,-0.024,['Discharge During Idle']
4990,1,charger_1_1,,,-0.024,['Discharge During Idle']
4990,2,charger_10_1,EV_3,37.278493658101816,-0.024,['Charging Power Violation']
4990,3,charger_12_1,EV_4,17.22097913460771,-0.024,['Charging Power Violation']
4990,4,charger_15_1,,,-0.024,['Discharge During Idle']
4991,1,charger_1_1,,,0.034,['Charging with No EV Connected']
4991,2,charger_10_1,EV_3,36.8696284366986,0.034,[]
4991,3,charger_12_1,EV_4,16.93245900034546,0.034,[]
4991,4,charger_15_1,,,0.034,['Charging with No EV Connected']
4992,1,charger_1_1,,,0.034,['Charging with No EV Connected']
4992,2,charger_10_1,EV_3,36.86616824948711,0.034,[]
4992,3,charger_12_1,EV_4,17.048621829752097,0.034,[]
4992,4,charger_15_1,,,0.034,['Charging with No EV Connected']
4993,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4993,2,charger_10_1,EV_3,36.86272882339889,0.05532,[]
4993,3,charger_12_1,EV_4,17.16408768218229,0.05532,[]
4993,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4994,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4994,2,charger_10_1,EV_3,36.99585684793408,0.05532,[]
4994,3,charger_12_1,EV_4,17.415407553564776,0.05532,[]
4994,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4995,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4995,2,charger_10_1,EV_3,37.128186104322054,0.05532,[]
4995,3,charger_12_1,EV_4,17.665219505718966,0.05532,[]
4995,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4996,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4996,2,charger_10_1,EV_3,37.2597213851717,0.05532,[]
4996,3,charger_12_1,EV_4,17.91353258616023,0.05532,[]
4996,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4997,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4997,2,charger_10_1,EV_3,37.39046745433625,0.05532,[]
4997,3,charger_12_1,EV_4,18.16035578811885,0.05532,[]
4997,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4998,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4998,2,charger_10_1,EV_3,37.52042904708581,0.05532,[]
4998,3,charger_12_1,EV_4,18.405698050865716,0.05532,[]
4998,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4999,1,charger_1_1,,,-0.02,['Discharge During Idle']
4999,2,charger_10_1,EV_3,37.64961087027888,-0.02,['Charging Power Violation']
4999,3,charger_12_1,EV_4,18.649568260036098,-0.02,['Charging Power Violation']
4999,4,charger_15_1,,,-0.02,['Discharge During Idle']
5000,1,charger_1_1,,,-0.02,['Discharge During Idle']
5000,2,charger_10_1,EV_3,37.2693846555117,-0.02,['Charging Power Violation']
5000,3,charger_12_1,EV_4,18.383342300930376,-0.02,['Charging Power Violation']
5000,4,charger_15_1,,,-0.02,['Discharge During Idle']
5001,1,charger_1_1,,,-0.02,['Discharge During Idle']
5001,2,charger_10_1,,,-0.02,['Discharge During Idle']
5001,3,charger_12_1,EV_4,18.11871369757929,-0.02,['Charging Power Violation']
5001,4,charger_15_1,,,-0.02,['Discharge During Idle']
5002,1,charger_1_1,,,-0.02,['Discharge During Idle']
5002,2,charger_10_1,,,-0.02,['Discharge During Idle']
5002,3,charger_12_1,EV_4,17.855672865848312,-0.02,['Charging Power Violation']
5002,4,charger_15_1,,,-0.02,['Discharge During Idle']
5003,1,charger_1_1,,,-0.02,['Discharge During Idle']
5003,2,charger_10_1,,,-0.02,['Discharge During Idle']
5003,3,charger_12_1,EV_4,17.594210279107717,-0.02,['Charging Power Violation']
5003,4,charger_15_1,,,-0.02,['Discharge During Idle']
5004,1,charger_1_1,,,-0.02,['Discharge During Idle']
5004,2,charger_10_1,,,-0.02,['Discharge During Idle']
5004,3,charger_12_1,,,-0.02,['Discharge During Idle']
5004,4,charger_15_1,,,-0.02,['Discharge During Idle']
5005,1,charger_1_1,,,-0.02,['Discharge During Idle']
5005,2,charger_10_1,,,-0.02,['Discharge During Idle']
5005,3,charger_12_1,,,-0.02,['Discharge During Idle']
5005,4,charger_15_1,,,-0.02,['Discharge During Idle']
5006,1,charger_1_1,,,-0.02,['Discharge During Idle']
5006,2,charger_10_1,,,-0.02,['Discharge During Idle']
5006,3,charger_12_1,,,-0.02,['Discharge During Idle']
5006,4,charger_15_1,,,-0.02,['Discharge During Idle']
5007,1,charger_1_1,,,-0.02,['Discharge During Idle']
5007,2,charger_10_1,,,-0.02,['Discharge During Idle']
5007,3,charger_12_1,EV_4,0.40377138522434597,-0.02,['Charging Power Violation']
5007,4,charger_15_1,,,-0.02,['Discharge During Idle']
5008,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5008,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5008,3,charger_12_1,EV_4,0.5156882651090898,-0.0044,['Charging Power Violation']
5008,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5009,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5009,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5009,3,charger_12_1,EV_4,3.960614202710124,-0.0044,['Charging Power Violation']
5009,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5010,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5010,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5010,3,charger_12_1,EV_4,4.4033158974611935,-0.0044,['Charging Power Violation']
5010,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5011,1,charger_1_1,,,-0.024,['Discharge During Idle']
5011,2,charger_10_1,EV_3,45.83671810946696,-0.024,['Charging Power Violation']
5011,3,charger_12_1,EV_4,4.460206743838346,-0.024,['Charging Power Violation']
5011,4,charger_15_1,,,-0.024,['Discharge During Idle']
5012,1,charger_1_1,,,-0.024,['Discharge During Idle']
5012,2,charger_10_1,EV_3,46.288555307619205,-0.024,['Charging Power Violation']
5012,3,charger_12_1,EV_4,4.467517679228755,-0.024,['Charging Power Violation']
5012,4,charger_15_1,,,-0.024,['Discharge During Idle']
5013,1,charger_1_1,,,-0.024,['Discharge During Idle']
5013,2,charger_10_1,EV_3,45.825629716318886,-0.024,['Charging Power Violation']
5013,3,charger_12_1,EV_4,4.468457182649811,-0.024,['Charging Power Violation']
5013,4,charger_15_1,,,-0.024,['Discharge During Idle']
5014,1,charger_1_1,,,-0.024,['Discharge During Idle']
5014,2,charger_10_1,EV_3,45.36548167856637,-0.024,['Charging Power Violation']
5014,3,charger_12_1,EV_4,4.468577903936488,-0.024,['Charging Power Violation']
5014,4,charger_15_1,,,-0.024,['Discharge During Idle']
5015,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5015,2,charger_10_1,EV_3,44.90809452904036,0.034,[]
5015,3,charger_12_1,EV_4,4.468593404891721,0.034,[]
5015,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5016,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5016,2,charger_10_1,EV_3,44.85640354527482,0.034,[]
5016,3,charger_12_1,EV_4,4.659539427871078,0.034,[]
5016,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5017,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5017,2,charger_10_1,EV_3,44.80502270741188,0.05532,[]
5017,3,charger_12_1,EV_4,4.849339774712558,0.05532,[]
5017,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5018,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5018,2,charger_10_1,EV_3,44.890496968642985,0.05532,[]
5018,3,charger_12_1,EV_4,5.174548133539861,0.05532,[]
5018,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5019,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5019,2,charger_10_1,EV_3,44.975458384306705,0.05532,[]
5019,3,charger_12_1,EV_4,5.4978052422142,0.05532,[]
5019,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5020,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5020,2,charger_10_1,EV_3,45.05991003147645,0.05532,[]
5020,3,charger_12_1,EV_4,5.819122808236494,0.05532,[]
5020,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5021,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5021,2,charger_10_1,EV_3,45.14385496876317,0.05532,[]
5021,3,charger_12_1,EV_4,6.138512468862653,0.05532,[]
5021,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5022,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5022,2,charger_10_1,EV_3,45.22729623642617,0.05532,[]
5022,3,charger_12_1,EV_4,6.455985791525055,0.05532,[]
5022,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5023,1,charger_1_1,,,-0.02,['Discharge During Idle']
5023,2,charger_10_1,EV_3,45.31023685648319,-0.02,['Charging Power Violation']
5023,3,charger_12_1,EV_4,6.771554274251484,-0.02,['Charging Power Violation']
5023,4,charger_15_1,,,-0.02,['Discharge During Idle']
5024,1,charger_1_1,,,-0.02,['Discharge During Idle']
5024,2,charger_10_1,,,-0.02,['Discharge During Idle']
5024,3,charger_12_1,EV_4,6.57659639906047,-0.02,['Charging Power Violation']
5024,4,charger_15_1,,,-0.02,['Discharge During Idle']
5025,1,charger_1_1,,,-0.02,['Discharge During Idle']
5025,2,charger_10_1,,,-0.02,['Discharge During Idle']
5025,3,charger_12_1,,,-0.02,['Discharge During Idle']
5025,4,charger_15_1,,,-0.02,['Discharge During Idle']
5026,1,charger_1_1,,,-0.02,['Discharge During Idle']
5026,2,charger_10_1,,,-0.02,['Discharge During Idle']
5026,3,charger_12_1,,,-0.02,['Discharge During Idle']
5026,4,charger_15_1,,,-0.02,['Discharge During Idle']
5027,1,charger_1_1,,,-0.02,['Discharge During Idle']
5027,2,charger_10_1,,,-0.02,['Discharge During Idle']
5027,3,charger_12_1,,,-0.02,['Discharge During Idle']
5027,4,charger_15_1,,,-0.02,['Discharge During Idle']
5028,1,charger_1_1,,,-0.02,['Discharge During Idle']
5028,2,charger_10_1,,,-0.02,['Discharge During Idle']
5028,3,charger_12_1,,,-0.02,['Discharge During Idle']
5028,4,charger_15_1,,,-0.02,['Discharge During Idle']
5029,1,charger_1_1,,,-0.02,['Discharge During Idle']
5029,2,charger_10_1,,,-0.02,['Discharge During Idle']
5029,3,charger_12_1,,,-0.02,['Discharge During Idle']
5029,4,charger_15_1,,,-0.02,['Discharge During Idle']
5030,1,charger_1_1,,,-0.02,['Discharge During Idle']
5030,2,charger_10_1,,,-0.02,['Discharge During Idle']
5030,3,charger_12_1,,,-0.02,['Discharge During Idle']
5030,4,charger_15_1,,,-0.02,['Discharge During Idle']
5031,1,charger_1_1,,,-0.02,['Discharge During Idle']
5031,2,charger_10_1,,,-0.02,['Discharge During Idle']
5031,3,charger_12_1,,,-0.02,['Discharge During Idle']
5031,4,charger_15_1,,,-0.02,['Discharge During Idle']
5032,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5032,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5032,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5032,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5033,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5033,2,charger_10_1,EV_3,34.52439975196472,-0.0044,['Charging Power Violation']
5033,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5033,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5034,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5034,2,charger_10_1,EV_3,48.76258264773992,-0.0044,['Charging Power Violation']
5034,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5034,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5035,1,charger_1_1,,,-0.024,['Discharge During Idle']
5035,2,charger_10_1,EV_3,48.43605487095347,-0.024,['Charging Power Violation']
5035,3,charger_12_1,EV_4,11.031443059350904,-0.024,['Charging Power Violation']
5035,4,charger_15_1,,,-0.024,['Discharge During Idle']
5036,1,charger_1_1,,,-0.024,['Discharge During Idle']
5036,2,charger_10_1,EV_3,47.960244282273145,-0.024,['Charging Power Violation']
5036,3,charger_12_1,EV_4,8.035603294444321,-0.024,['Charging Power Violation']
5036,4,charger_15_1,,,-0.024,['Discharge During Idle']
5037,1,charger_1_1,,,-0.024,['Discharge During Idle']
5037,2,charger_10_1,EV_3,47.4872885571249,-0.024,['Charging Power Violation']
5037,3,charger_12_1,EV_4,7.80219541522305,-0.024,['Charging Power Violation']
5037,4,charger_15_1,,,-0.024,['Discharge During Idle']
5038,1,charger_1_1,,,-0.024,['Discharge During Idle']
5038,2,charger_10_1,EV_3,47.01717056632754,-0.024,['Charging Power Violation']
5038,3,charger_12_1,EV_4,7.570187983277106,-0.024,['Charging Power Violation']
